game_id,game_name,scenario_id,scenario_name,access_score,provider_viability,equity_score,fiscal_control,hospital_pressure,gaming_risk,system_welfare,equilibrium_label,mechanism_summary,draw,marginal_contact_benefit,capitation_weighting,scope_flexibility,pho_transaction_cost,primary_kpi_salience,ambulance_kpi_salience,hospital_political_penalty,data_observability,copayment_level,copayment_protections,equity_program_strength,telehealth_scale,telehealth_integration,local_inperson_loading,ambulance_alternative_funding,acc_activity_funding,acc_constraint,budget_tightness,safety_governance,gaming_controls,direct_claiming,stakeholder_alignment,narrative_coherence
G3,Capitation marginal-supply game,S0,Status quo tight control,24.3,24.97,48.25,87.51,79.44,11.5,38.47,marginal-rationing equilibrium,"Additional contacts expand only when combined public benefit and co-payment exceed marginal cost, admin cost and risk.",115,0.14,0.286,0.187,0.735,0.081,0.179,0.941,0.327,0.622,0.34,0.446,0.41,0.466,0.304,0.235,0.792,0.106,0.749,0.681,0.572,0.003,0.352,0.278
G6,ACC/Health NZ cross-funder game,S0,Status quo tight control,33.57,39.54,57.95,64.3,73.34,28.97,39.36,whole-of-Crown flow equilibrium,ACC activity funding can stabilise lower-cost capacity; constraining it in isolation risks spillover to Health NZ and patients.,648,0.161,0.251,0.244,0.699,0.261,0.266,0.87,0.23,0.585,0.413,0.472,0.568,0.253,0.156,0.313,0.481,0.0,0.885,0.704,0.394,0.0,0.351,0.132
G6,ACC/Health NZ cross-funder game,S0,Status quo tight control,34.02,39.88,61.5,62.02,75.19,26.25,40.15,siloed-cost-shifting equilibrium,ACC activity funding can stabilise lower-cost capacity; constraining it in isolation risks spillover to Health NZ and patients.,766,0.194,0.12,0.128,0.766,0.062,0.234,0.66,0.252,0.66,0.536,0.547,0.532,0.29,0.21,0.205,0.712,0.118,0.905,0.687,0.603,0.0,0.183,0.072
G1,Hospital-salience budget game,S1,Capitation reweighting only,37.58,34.05,68.27,74.32,70.17,20.8,45.48,hospital-rescue equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",467,0.276,0.716,0.414,0.759,0.333,0.13,0.893,0.456,0.683,0.481,0.819,0.566,0.319,0.263,0.365,0.624,0.128,0.828,0.713,0.513,0.0,0.466,0.244
G3,Capitation marginal-supply game,S2,Primary Care Benefits Schedule,78.9,77.63,75.01,70.22,37.07,13.78,71.54,marginal-expansion equilibrium,"Additional contacts expand only when combined public benefit and co-payment exceed marginal cost, admin cost and risk.",479,0.626,0.693,0.608,0.242,0.624,0.449,0.762,0.736,0.64,0.795,0.609,0.666,0.615,0.601,0.459,0.553,0.042,0.622,0.704,0.759,0.874,0.539,0.7
G14,Data observability game,S1,Capitation reweighting only,31.05,39.03,69.25,74.04,80.15,36.77,40.44,hidden-unmet-need equilibrium,"Upstream access failure becomes fundable only when data links it to ambulance, ED and avoidable admission outcomes.",247,0.063,0.831,0.269,0.506,0.383,0.157,0.78,0.39,0.536,0.411,0.708,0.667,0.44,0.368,0.223,0.675,0.212,0.841,0.694,0.576,0.085,0.439,0.408
G6,ACC/Health NZ cross-funder game,S0,Status quo tight control,33.27,39.07,56.52,62.95,74.36,29.2,38.45,siloed-cost-shifting equilibrium,ACC activity funding can stabilise lower-cost capacity; constraining it in isolation risks spillover to Health NZ and patients.,142,0.081,0.356,0.246,0.603,0.037,0.386,0.93,0.181,0.709,0.282,0.524,0.55,0.404,0.111,0.305,0.614,0.046,0.863,0.648,0.416,0.0,0.261,0.119
G6,ACC/Health NZ cross-funder game,S1,Capitation reweighting only,40.26,47.57,65.39,65.54,68.79,23.56,46.15,whole-of-Crown flow equilibrium,ACC activity funding can stabilise lower-cost capacity; constraining it in isolation risks spillover to Health NZ and patients.,356,0.206,0.721,0.256,0.712,0.408,0.149,0.878,0.464,0.599,0.52,0.648,0.673,0.391,0.335,0.206,0.596,0.0,0.764,0.82,0.65,0.066,0.308,0.398
G1,Hospital-salience budget game,S3,Full upstream access architecture,66.49,57.96,78.34,71.46,32.91,14.5,65.93,upstream-salience equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",94,0.686,0.738,0.784,0.156,0.812,0.93,0.675,0.917,0.358,0.745,0.789,0.65,0.814,0.877,0.731,0.683,0.088,0.423,0.891,0.903,0.778,0.749,0.905
G3,Capitation marginal-supply game,S2,Primary Care Benefits Schedule,64.12,63.81,71.69,72.8,47.43,14.72,63.02,marginal-expansion equilibrium,"Additional contacts expand only when combined public benefit and co-payment exceed marginal cost, admin cost and risk.",217,0.556,0.692,0.62,0.277,0.612,0.45,0.646,0.518,0.359,0.571,0.716,0.616,0.67,0.496,0.536,0.643,0.093,0.602,0.747,0.66,0.826,0.6,0.521
G5,PHO intermediation game,S3,Full upstream access architecture,69.59,72.24,74.91,75.74,34.91,24.57,67.29,optional/direct-claiming equilibrium,Direct claiming improves entry only if PHO/locality equity and population-health functions are explicitly preserved.,905,0.848,0.835,0.836,0.218,0.745,0.733,0.644,0.871,0.315,0.701,0.795,0.578,0.809,0.863,0.826,0.693,0.066,0.501,0.855,0.71,0.866,0.811,0.799
G11,KPI salience game,S0,Status quo tight control,35.0,40.54,59.48,75.39,74.86,13.36,44.87,hospital-target dominance,"Top-tier KPIs shift behaviour only if paired with funding levers, data and balancing measures.",256,0.07,0.214,0.197,0.683,0.14,0.346,0.919,0.17,0.744,0.252,0.426,0.57,0.511,0.249,0.182,0.688,0.008,0.905,0.786,0.618,0.028,0.325,0.0
G10,Co-payment calibration game,S4,"Loose benefits, weak controls",68.87,70.21,57.52,50.55,50.11,31.35,55.02,price-rationing equity failure,Co-payment can moderate discretionary demand but becomes a delayed-care mechanism without protections.,685,0.962,0.565,0.857,0.094,0.561,0.827,0.787,0.363,0.505,0.094,0.411,0.882,0.235,0.243,0.555,0.546,0.035,0.877,0.306,0.208,0.99,0.152,0.214
G10,Co-payment calibration game,S1,Capitation reweighting only,51.23,52.64,65.8,76.45,64.41,10.75,55.1,price-rationing equity failure,Co-payment can moderate discretionary demand but becomes a delayed-care mechanism without protections.,889,0.103,0.576,0.159,0.635,0.403,0.147,1.0,0.299,0.644,0.39,0.741,0.59,0.447,0.337,0.363,0.575,0.045,0.719,0.75,0.741,0.0,0.367,0.271
G2,Health NZ internal allocation game,S1,Capitation reweighting only,41.23,24.94,60.45,81.38,59.32,28.33,44.58,hospital-operations dominance,Management attention shifts upstream when primary and ambulance outcomes have hospital-equivalent salience.,649,0.278,0.804,0.242,0.608,0.318,0.378,0.721,0.498,0.55,0.575,0.754,0.641,0.264,0.193,0.334,0.734,0.17,0.826,0.708,0.597,0.115,0.471,0.428
G10,Co-payment calibration game,S1,Capitation reweighting only,56.78,55.86,69.73,74.17,59.55,12.17,58.12,price-rationing equity failure,Co-payment can moderate discretionary demand but becomes a delayed-care mechanism without protections.,816,0.216,0.83,0.208,0.669,0.353,0.251,0.759,0.357,0.666,0.529,0.731,0.578,0.461,0.274,0.277,0.648,0.061,0.742,0.828,0.642,0.002,0.217,0.138
G9,Telehealth/local-supply game,S1,Capitation reweighting only,46.06,37.15,60.53,76.75,73.19,28.31,45.37,telehealth-substitution/fragmentation,Telehealth improves simple access but must be integrated and paired with local in-person capacity.,361,0.0,0.631,0.221,0.655,0.289,0.215,0.867,0.478,0.506,0.408,0.666,0.618,0.328,0.384,0.299,0.734,0.098,0.717,0.656,0.564,0.025,0.377,0.291
G9,Telehealth/local-supply game,S2,Primary Care Benefits Schedule,62.49,54.4,72.41,76.39,57.24,21.77,59.04,integrated hybrid-access equilibrium,Telehealth improves simple access but must be integrated and paired with local in-person capacity.,232,0.635,0.675,0.606,0.192,0.439,0.503,0.684,0.524,0.451,0.695,0.753,0.583,0.565,0.559,0.645,0.645,0.012,0.582,0.73,0.732,0.871,0.564,0.519
G2,Health NZ internal allocation game,S2,Primary Care Benefits Schedule,57.52,56.35,60.3,75.11,43.86,26.71,56.09,balanced internal accountability,Management attention shifts upstream when primary and ambulance outcomes have hospital-equivalent salience.,342,0.765,0.815,0.553,0.251,0.576,0.507,0.708,0.727,0.466,0.645,0.658,0.658,0.61,0.603,0.432,0.839,0.036,0.617,0.813,0.669,0.794,0.469,0.615
G14,Data observability game,S0,Status quo tight control,24.38,34.28,56.36,66.73,97.64,46.07,29.44,hidden-unmet-need equilibrium,"Upstream access failure becomes fundable only when data links it to ambulance, ED and avoidable admission outcomes.",466,0.0,0.387,0.393,0.524,0.1,0.295,0.772,0.053,0.678,0.414,0.535,0.443,0.308,0.296,0.244,0.699,0.069,0.917,0.824,0.616,0.0,0.04,0.209
G8,Scope-of-practice supply game,S4,"Loose benefits, weak controls",63.02,61.41,56.14,59.79,66.0,52.19,47.18,professional-bottleneck equilibrium,"Funding eligibility should follow safe scope and governance, not professional category alone.",722,0.948,0.613,0.843,0.0,0.837,0.728,0.622,0.379,0.575,0.308,0.359,0.863,0.479,0.214,0.499,0.525,0.0,0.851,0.29,0.081,1.0,0.186,0.271
G5,PHO intermediation game,S0,Status quo tight control,8.68,21.22,55.53,78.4,86.04,25.7,29.91,intermediated-gatekeeping equilibrium,Direct claiming improves entry only if PHO/locality equity and population-health functions are explicitly preserved.,992,0.024,0.246,0.305,0.639,0.075,0.159,0.997,0.358,0.619,0.307,0.563,0.485,0.298,0.118,0.388,0.664,0.183,0.838,0.529,0.513,0.0,0.246,0.206
G7,Ambulance conveyance game,S4,"Loose benefits, weak controls",52.23,51.24,58.18,68.36,75.54,22.54,48.32,ED-conveyance default,"Alternative disposition is stable only when payment, clinical governance, data and follow-up reduce organisational risk.",395,0.882,0.629,0.874,0.113,0.704,0.702,0.595,0.445,0.679,0.201,0.389,0.915,0.345,0.3,0.591,0.605,0.09,0.85,0.411,0.212,0.835,0.217,0.249
G2,Health NZ internal allocation game,S2,Primary Care Benefits Schedule,51.98,53.97,58.97,74.43,46.71,29.13,52.86,hospital-operations dominance,Management attention shifts upstream when primary and ambulance outcomes have hospital-equivalent salience.,246,0.674,0.767,0.522,0.362,0.562,0.448,0.834,0.546,0.552,0.618,0.661,0.708,0.548,0.432,0.607,0.677,0.103,0.603,0.691,0.636,0.83,0.418,0.84
G4,Consumer access pathway game,S4,"Loose benefits, weak controls",58.97,70.27,53.24,62.54,65.12,27.65,52.03,early-access equilibrium,"Patients move to lower-cost access when price, wait, travel and trust costs are lower than delay or ED substitution.",346,0.983,0.764,0.882,0.0,0.623,0.598,0.692,0.346,0.733,0.358,0.516,0.874,0.37,0.206,0.644,0.895,0.0,0.823,0.415,0.155,1.0,0.181,0.383
G11,KPI salience game,S4,"Loose benefits, weak controls",71.07,70.45,69.65,66.11,47.02,33.04,61.28,upstream target salience with balancing measures,"Top-tier KPIs shift behaviour only if paired with funding levers, data and balancing measures.",751,0.861,0.532,0.922,0.054,0.606,0.75,0.618,0.435,0.673,0.378,0.408,0.951,0.211,0.159,0.693,0.585,0.021,0.801,0.481,0.323,0.964,0.199,0.254
G13,Political economy game,S2,Primary Care Benefits Schedule,62.94,64.03,72.12,76.28,61.04,22.53,60.14,access-architecture coalition,Reform becomes feasible when framed as patient access and hospital avoidance rather than sector income or anti-PHO politics.,990,0.649,0.655,0.606,0.309,0.497,0.596,0.864,0.69,0.544,0.61,0.563,0.615,0.584,0.563,0.546,0.719,0.124,0.573,0.764,0.765,0.848,0.624,0.538
G2,Health NZ internal allocation game,S3,Full upstream access architecture,71.3,63.53,67.21,75.26,29.34,24.1,65.29,balanced internal accountability,Management attention shifts upstream when primary and ambulance outcomes have hospital-equivalent salience.,608,0.925,0.747,0.943,0.083,0.936,0.86,0.584,0.836,0.244,0.858,0.758,0.721,0.839,0.701,0.768,0.807,0.0,0.593,0.92,0.873,0.867,0.787,0.877
G1,Hospital-salience budget game,S0,Status quo tight control,28.48,25.28,59.36,78.53,76.37,20.28,39.38,hospital-rescue equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",874,0.046,0.235,0.24,0.575,0.161,0.22,0.776,0.227,0.658,0.294,0.661,0.5,0.497,0.222,0.101,0.65,0.197,0.871,0.649,0.518,0.095,0.294,0.189
G6,ACC/Health NZ cross-funder game,S0,Status quo tight control,34.09,40.01,57.5,63.03,74.0,26.17,39.67,siloed-cost-shifting equilibrium,ACC activity funding can stabilise lower-cost capacity; constraining it in isolation risks spillover to Health NZ and patients.,377,0.133,0.315,0.485,0.845,0.19,0.174,0.896,0.252,0.625,0.186,0.609,0.486,0.335,0.287,0.299,0.671,0.09,0.794,0.698,0.609,0.0,0.258,0.172
G1,Hospital-salience budget game,S1,Capitation reweighting only,38.44,35.67,70.24,72.13,69.64,22.59,45.8,hospital-rescue equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",327,0.281,0.782,0.391,0.68,0.247,0.357,0.841,0.273,0.609,0.371,1.0,0.618,0.346,0.303,0.307,0.744,0.324,0.705,0.673,0.528,0.049,0.247,0.424
G10,Co-payment calibration game,S3,Full upstream access architecture,88.58,66.65,94.69,53.22,31.84,15.08,74.04,calibrated co-payment equilibrium,Co-payment can moderate discretionary demand but becomes a delayed-care mechanism without protections.,400,0.932,0.784,0.831,0.212,0.822,0.832,0.525,0.96,0.377,1.0,0.898,0.768,0.667,0.949,0.78,0.621,0.077,0.597,0.976,0.839,0.93,0.865,0.819
G11,KPI salience game,S0,Status quo tight control,36.39,41.64,66.33,74.51,73.96,14.96,46.64,hospital-target dominance,"Top-tier KPIs shift behaviour only if paired with funding levers, data and balancing measures.",720,0.096,0.253,0.32,0.658,0.253,0.215,0.978,0.191,0.764,0.39,0.637,0.45,0.356,0.074,0.257,0.647,0.135,1.0,0.654,0.539,0.0,0.254,0.042
G6,ACC/Health NZ cross-funder game,S2,Primary Care Benefits Schedule,59.02,69.91,69.27,62.21,52.17,22.4,58.21,whole-of-Crown flow equilibrium,ACC activity funding can stabilise lower-cost capacity; constraining it in isolation risks spillover to Health NZ and patients.,67,0.767,0.76,0.561,0.198,0.563,0.351,0.734,0.74,0.367,0.63,0.621,0.671,0.463,0.497,0.532,0.671,0.038,0.595,0.664,0.516,0.799,0.574,0.778
G9,Telehealth/local-supply game,S3,Full upstream access architecture,77.98,68.71,87.64,76.11,42.57,16.57,72.24,integrated hybrid-access equilibrium,Telehealth improves simple access but must be integrated and paired with local in-person capacity.,116,0.764,0.846,0.835,0.179,0.817,0.856,0.554,0.802,0.293,0.88,0.874,0.781,0.877,0.801,0.784,0.702,0.0,0.91,0.865,0.787,0.975,0.802,0.844
G5,PHO intermediation game,S3,Full upstream access architecture,71.25,73.03,75.57,78.5,34.18,21.25,69.24,optional/direct-claiming equilibrium,Direct claiming improves entry only if PHO/locality equity and population-health functions are explicitly preserved.,857,0.81,0.729,0.883,0.032,0.864,0.815,0.626,0.989,0.392,0.69,0.796,0.697,0.704,0.767,0.726,0.714,0.0,0.584,0.961,0.81,0.82,0.692,0.859
G12,Equity and trust game,S2,Primary Care Benefits Schedule,68.56,69.48,68.94,73.48,44.26,16.8,64.87,benefits plus equity-function equilibrium,"Demand-driven benefits need retained kaupapa Maori, Pacific, rural and locality functions to avoid transactional equity failure.",196,0.678,0.695,0.621,0.276,0.696,0.517,0.752,0.63,0.319,0.56,0.665,0.579,0.658,0.57,0.474,0.713,0.0,0.437,0.639,0.745,0.842,0.66,0.547
G6,ACC/Health NZ cross-funder game,S3,Full upstream access architecture,60.43,71.68,74.9,65.33,49.68,17.24,62.0,whole-of-Crown flow equilibrium,ACC activity funding can stabilise lower-cost capacity; constraining it in isolation risks spillover to Health NZ and patients.,715,0.757,0.746,0.815,0.276,0.848,0.867,0.71,0.953,0.554,0.792,0.674,0.707,0.865,0.752,0.635,0.707,0.069,0.556,0.865,0.769,0.905,0.72,0.853
G14,Data observability game,S4,"Loose benefits, weak controls",63.37,62.43,63.91,66.4,58.82,38.73,53.78,hidden-unmet-need equilibrium,"Upstream access failure becomes fundable only when data links it to ambulance, ED and avoidable admission outcomes.",812,0.817,0.678,0.941,0.023,0.719,0.724,0.609,0.544,0.616,0.371,0.336,0.869,0.328,0.03,0.637,0.605,0.226,0.731,0.355,0.248,0.921,0.288,0.155
G5,PHO intermediation game,S0,Status quo tight control,5.8,19.14,53.06,76.57,88.32,27.56,27.2,intermediated-gatekeeping equilibrium,Direct claiming improves entry only if PHO/locality equity and population-health functions are explicitly preserved.,887,0.0,0.292,0.334,0.745,0.245,0.256,0.781,0.203,0.591,0.451,0.538,0.604,0.315,0.116,0.053,0.759,0.207,0.96,0.766,0.517,0.0,0.307,0.178
G11,KPI salience game,S3,Full upstream access architecture,79.83,73.62,92.16,77.66,33.8,11.55,77.05,upstream target salience with balancing measures,"Top-tier KPIs shift behaviour only if paired with funding levers, data and balancing measures.",602,0.78,0.92,0.805,0.255,0.967,0.756,0.547,0.823,0.351,0.812,0.946,0.684,0.957,0.854,0.729,0.733,0.068,0.458,0.868,0.914,0.792,0.9,0.79
G12,Equity and trust game,S2,Primary Care Benefits Schedule,65.9,70.23,66.22,74.17,46.55,17.43,63.36,benefits plus equity-function equilibrium,"Demand-driven benefits need retained kaupapa Maori, Pacific, rural and locality functions to avoid transactional equity failure.",988,0.634,0.863,0.725,0.367,0.491,0.49,0.762,0.623,0.473,0.582,0.65,0.743,0.484,0.488,0.556,0.636,0.045,0.618,0.713,0.786,0.774,0.582,0.515
G4,Consumer access pathway game,S1,Capitation reweighting only,38.42,45.96,59.23,78.28,78.13,18.81,45.83,delay/ED-substitution equilibrium,"Patients move to lower-cost access when price, wait, travel and trust costs are lower than delay or ED substitution.",632,0.176,0.796,0.401,0.585,0.376,0.437,0.876,0.378,0.619,0.302,0.703,0.491,0.505,0.333,0.296,0.612,0.118,0.73,0.65,0.635,0.006,0.429,0.273
G8,Scope-of-practice supply game,S1,Capitation reweighting only,32.48,39.83,61.48,79.97,85.61,15.86,43.34,professional-bottleneck equilibrium,"Funding eligibility should follow safe scope and governance, not professional category alone.",240,0.077,0.705,0.255,0.604,0.248,0.156,0.822,0.545,0.545,0.523,0.601,0.492,0.356,0.373,0.349,0.672,0.162,0.813,0.69,0.563,0.158,0.476,0.3
G3,Capitation marginal-supply game,S4,"Loose benefits, weak controls",87.39,83.91,56.4,56.16,30.21,28.09,66.8,marginal-expansion equilibrium,"Additional contacts expand only when combined public benefit and co-payment exceed marginal cost, admin cost and risk.",0,0.85,0.619,0.974,0.153,0.65,0.72,0.518,0.496,0.62,0.275,0.569,0.963,0.224,0.16,0.527,0.688,0.0,0.841,0.528,0.149,0.974,0.268,0.422
G14,Data observability game,S4,"Loose benefits, weak controls",61.7,60.72,57.67,62.34,68.13,43.0,48.84,hidden-unmet-need equilibrium,"Upstream access failure becomes fundable only when data links it to ambulance, ED and avoidable admission outcomes.",677,0.841,0.652,0.958,0.0,0.731,0.732,0.756,0.364,0.558,0.349,0.28,0.914,0.148,0.24,0.697,0.81,0.0,0.828,0.402,0.304,1.0,0.247,0.374
G4,Consumer access pathway game,S1,Capitation reweighting only,37.61,43.22,64.39,76.41,77.42,19.35,45.91,delay/ED-substitution equilibrium,"Patients move to lower-cost access when price, wait, travel and trust costs are lower than delay or ED substitution.",965,0.163,0.628,0.155,0.669,0.372,0.296,0.798,0.467,0.547,0.421,0.664,0.564,0.469,0.156,0.199,0.693,0.138,0.883,0.784,0.637,0.102,0.301,0.278
