file,label,link,status,target
docs/substack-ready/complete-substack-appendices-v1.5.1.md,Accident Compensation Corporation: paying patient treatment,https://www.acc.co.nz/for-providers/invoicing-us/paying-patient-treatment,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,Health New Zealand: the Ambulance Team,https://www.healthnz.govt.nz/about-us/what-we-do/programmes-and-initiatives/the-ambulance-team,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,Beehive: new and improved urgent and after-hours healthcare,https://www.beehive.govt.nz/release/new-and-improved-urgent-and-after-hours-healthcare,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,Health New Zealand: National Primary Care Dataset and new primary care health target,https://www.healthnz.govt.nz/about-us/what-we-do/planning-and-performance/primary-care-tactical-action-plan/national-primary-care-dataset-and-new-primary-care-health-target,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,Ministry of Health: primary care health target,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/primary-care-health-target,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,Health and Disability System Review final report,https://www.health.govt.nz/system/files/2022-09/health-disability-system-review-final-report.pdf,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,ISPOR: MCDA for healthcare decision-making,https://www.ispor.org/heor-resources/good-practices/article/multiple-criteria-decision-analysis-for-health-care-decision-making---an-introduction,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,Ministry of Health: capitation reweighting,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/capitation-reweighting,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,Cochrane: payment methods for outpatient healthcare providers,https://www.cochrane.org/evidence/CD011865_payment-methods-healthcare-providers-outpatient-healthcare-settings,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,RACGP/AJGP: understanding general practice funding models,https://www1.racgp.org.au/ajgp/2024/december/understanding-general-practice-funding-models-in-a,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,Australian Department of Health: Review of General Practice Incentives,https://www.health.gov.au/resources/publications/review-of-general-practice-incentives-expert-advisory-panel-report-to-the-australian-government?language=en,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,Ministry of Health: capitation reweighting,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/capitation-reweighting,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,Cochrane: payment methods for outpatient healthcare providers,https://www.cochrane.org/evidence/CD011865_payment-methods-healthcare-providers-outpatient-healthcare-settings,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,RACGP/AJGP: understanding general practice funding models,https://www1.racgp.org.au/ajgp/2024/december/understanding-general-practice-funding-models-in-a,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,Australian Department of Health: Review of General Practice Incentives,https://www.health.gov.au/resources/publications/review-of-general-practice-incentives-expert-advisory-panel-report-to-the-australian-government?language=en,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,Health and Disability System Review final report,https://www.health.govt.nz/system/files/2022-09/health-disability-system-review-final-report.pdf,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,Ministry of Health: PHO finances briefing,https://www.health.govt.nz/system/files/2025-11/H2025069314-Briefing-PHO-finances-a-summary-of-available-information.pdf,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,Accident Compensation Corporation: paying patient treatment,https://www.acc.co.nz/for-providers/invoicing-us/paying-patient-treatment,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,Health New Zealand: the Ambulance Team,https://www.healthnz.govt.nz/about-us/what-we-do/programmes-and-initiatives/the-ambulance-team,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,Ministry of Health: primary care health target,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/primary-care-health-target,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,Health New Zealand: National Primary Care Dataset and new primary care health target,https://www.healthnz.govt.nz/about-us/what-we-do/planning-and-performance/primary-care-tactical-action-plan/national-primary-care-dataset-and-new-primary-care-health-target,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,Beehive: new and improved urgent and after-hours healthcare,https://www.beehive.govt.nz/release/new-and-improved-urgent-and-after-hours-healthcare,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,Treasury: Vote Health 2025/26 Estimates,https://www.treasury.govt.nz/publications/estimates/vote-health-health-sector-estimates-appropriations-2025-26,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,STRESS reporting guideline for empirical simulation studies,https://www.equator-network.org/reporting-guidelines/strengthening-the-reporting-of-empirical-simulation-studies-introducing-the-stress-guidelines/,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,ODD protocol for agent-based models,https://www.usgs.gov/publications/odd-protocol-describing-agent-based-and-other-simulation-models-a-second-update,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,ISPOR-SMDM modelling good research practices,https://www.ispor.org/heor-resources/good-practices/article/modeling-good-research-practices---overview,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,PRISMA extension for Scoping Reviews,https://www.prisma-statement.org/scoping,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,STRESS reporting guideline for empirical simulation studies,https://www.equator-network.org/reporting-guidelines/strengthening-the-reporting-of-empirical-simulation-studies-introducing-the-stress-guidelines/,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,ODD protocol for agent-based models,https://www.usgs.gov/publications/odd-protocol-describing-agent-based-and-other-simulation-models-a-second-update,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,ISPOR-SMDM modelling good research practices,https://www.ispor.org/heor-resources/good-practices/article/modeling-good-research-practices---overview,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,PRISMA extension for Scoping Reviews,https://www.prisma-statement.org/scoping,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,ISPOR: MCDA for healthcare decision-making,https://www.ispor.org/heor-resources/good-practices/article/multiple-criteria-decision-analysis-for-health-care-decision-making---an-introduction,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,CHEERS 2022,https://www.ispor.org/heor-resources/good-practices/cheers,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,Health New Zealand: National Primary Care Dataset and new primary care health target,https://www.healthnz.govt.nz/about-us/what-we-do/planning-and-performance/primary-care-tactical-action-plan/national-primary-care-dataset-and-new-primary-care-health-target,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,Ministry of Health: capitation reweighting,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/capitation-reweighting,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,Accident Compensation Corporation: using claims data,https://www.acc.co.nz/about-us/using-our-claims-data,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,Health New Zealand: the Ambulance Team,https://www.healthnz.govt.nz/about-us/what-we-do/programmes-and-initiatives/the-ambulance-team,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,Treasury: Vote Health 2025/26 Estimates,https://www.treasury.govt.nz/publications/estimates/vote-health-health-sector-estimates-appropriations-2025-26,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,Ministry of Health: primary care health target,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/primary-care-health-target,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,ISPOR: MCDA for healthcare decision-making,https://www.ispor.org/heor-resources/good-practices/article/multiple-criteria-decision-analysis-for-health-care-decision-making---an-introduction,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,ISPOR-SMDM modelling good research practices,https://www.ispor.org/heor-resources/good-practices/article/modeling-good-research-practices---overview,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,PRISMA extension for Scoping Reviews,https://www.prisma-statement.org/scoping,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,Ministry of Health: primary care health target,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/primary-care-health-target,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,ISPOR: MCDA for healthcare decision-making,https://www.ispor.org/heor-resources/good-practices/article/multiple-criteria-decision-analysis-for-health-care-decision-making---an-introduction,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,ISPOR-SMDM modelling good research practices,https://www.ispor.org/heor-resources/good-practices/article/modeling-good-research-practices---overview,external_or_anchor,
docs/substack-ready/complete-substack-appendices-v1.5.1.md,PRISMA extension for Scoping Reviews,https://www.prisma-statement.org/scoping,external_or_anchor,
