game_id,game_name,scenario_id,scenario_name,access_score,provider_viability,equity_score,fiscal_control,hospital_pressure,gaming_risk,system_welfare,equilibrium_label,mechanism_summary,draw,marginal_contact_benefit,capitation_weighting,scope_flexibility,pho_transaction_cost,primary_kpi_salience,ambulance_kpi_salience,hospital_political_penalty,data_observability,copayment_level,copayment_protections,equity_program_strength,telehealth_scale,telehealth_integration,local_inperson_loading,ambulance_alternative_funding,acc_activity_funding,acc_constraint,budget_tightness,safety_governance,gaming_controls,direct_claiming,stakeholder_alignment,narrative_coherence
G2,Health NZ internal allocation game,P4,Benefits without adequate controls,59.24,60.55,50.88,65.14,40.82,33.37,52.68,hospital-operations dominance,Management attention shifts upstream when primary and ambulance outcomes have hospital-equivalent salience.,886,0.9317,0.6917,0.9966,0.0822,0.5666,0.6174,0.6975,0.513,0.61,0.3952,0.3596,0.9495,0.4159,0.2396,0.5331,0.6536,0.1164,0.818,0.3931,0.2622,0.9534,0.2782,0.3792
G6,ACC/Health NZ cross-funder game,P8,Direct claims and PHO intermediation reform only,42.45,49.93,68.57,65.82,67.65,23.14,48.17,siloed-cost-shifting equilibrium,ACC activity funding can stabilise lower-cost capacity; constraining it in isolation risks spillover to Health NZ and patients.,269,0.2755,0.3087,0.4453,0.217,0.373,0.3879,0.8583,0.5195,0.7427,0.5167,0.7813,0.7439,0.4961,0.2992,0.3431,0.7249,0.2035,0.8646,0.8041,0.6389,0.7757,0.4867,0.4347
G9,Telehealth/local-supply game,P8,Direct claims and PHO intermediation reform only,53.26,42.83,63.62,78.61,65.33,22.02,51.66,telehealth-substitution/fragmentation,Telehealth improves simple access but must be integrated and paired with local in-person capacity.,499,0.2365,0.3121,0.4029,0.1487,0.3715,0.4934,0.9065,0.683,0.6543,0.3954,0.5638,0.5829,0.5024,0.3275,0.3446,0.7638,0.0492,0.7167,0.9705,0.7219,0.8308,0.4482,0.4706
G5,PHO intermediation game,P1,Capitation reweighting plus access target,23.8,33.53,65.04,79.88,72.8,23.97,40.88,intermediated-gatekeeping equilibrium,Direct claiming improves entry only if PHO/locality equity and population-health functions are explicitly preserved.,284,0.2128,0.7983,0.459,0.4464,0.6826,0.6173,0.8816,0.6335,0.5179,0.6452,0.6902,0.6277,0.4239,0.258,0.437,0.7012,0.0839,0.8459,0.7537,0.5432,0.1726,0.4304,0.5407
G1,Hospital-salience budget game,P8,Direct claims and PHO intermediation reform only,41.45,38.22,64.77,79.1,59.65,17.11,49.54,upstream-salience equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",183,0.2714,0.2827,0.4524,0.1487,0.411,0.3906,0.7857,0.7188,0.6487,0.4374,0.6415,0.5376,0.5629,0.1392,0.3091,0.7659,0.1339,0.6605,0.7194,0.6619,0.7184,0.3771,0.4795
G1,Hospital-salience budget game,P3,Full upstream access architecture,67.65,57.27,84.65,69.39,30.7,15.97,67.19,upstream-salience equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",231,0.7245,0.8922,0.8955,0.2046,0.816,0.9228,0.6004,0.8947,0.2742,0.9403,0.8872,0.8284,0.7863,0.8,0.7571,0.6212,0.0,0.5417,0.9305,0.8389,0.751,0.7922,0.8628
G11,KPI salience game,P6,Ambulance alternatives only,53.03,49.12,74.33,83.37,58.05,15.68,58.1,upstream target salience with balancing measures,"Top-tier KPIs shift behaviour only if paired with funding levers, data and balancing measures.",332,0.0402,0.3753,0.3973,0.5928,0.4867,0.8674,0.944,0.6845,0.5714,0.4045,0.5921,0.6467,0.4547,0.2595,0.9137,0.8127,0.0472,0.8707,0.8098,0.7638,0.0,0.5061,0.4806
G4,Consumer access pathway game,P6,Ambulance alternatives only,41.94,44.61,62.57,78.62,74.72,17.33,48.11,delay/ED-substitution equilibrium,"Patients move to lower-cost access when price, wait, travel and trust costs are lower than delay or ED substitution.",538,0.1111,0.3253,0.2464,0.5507,0.4098,0.8872,0.8927,0.7882,0.6161,0.4895,0.6009,0.513,0.5476,0.2365,0.6579,0.6465,0.0901,0.8053,0.8941,0.749,0.1716,0.5186,0.5599
G3,Capitation marginal-supply game,P3,Full upstream access architecture,88.53,87.56,81.6,62.57,27.22,12.46,77.71,marginal-expansion equilibrium,"Additional contacts expand only when combined public benefit and co-payment exceed marginal cost, admin cost and risk.",980,0.9461,0.8022,0.7776,0.1677,1.0,0.8849,0.6002,1.0,0.3096,0.6823,0.9777,0.6295,0.7354,0.8832,0.7959,0.597,0.0,0.5196,0.7872,0.8958,0.904,0.7721,0.7663
G7,Ambulance conveyance game,P3,Full upstream access architecture,65.36,59.72,77.56,74.84,59.97,10.67,63.27,safe alternative-disposition equilibrium,"Alternative disposition is stable only when payment, clinical governance, data and follow-up reduce organisational risk.",491,0.8107,0.8013,0.8146,0.2465,0.8208,0.751,0.5731,0.933,0.3698,0.6745,0.8586,0.7376,0.8048,0.8689,0.6568,0.7128,0.1443,0.4574,0.8041,1.0,0.8809,0.7591,0.8382
G9,Telehealth/local-supply game,P3,Full upstream access architecture,80.13,70.17,87.12,75.59,41.55,16.85,72.99,integrated hybrid-access equilibrium,Telehealth improves simple access but must be integrated and paired with local in-person capacity.,958,0.8555,0.823,0.8791,0.2039,0.871,0.7532,0.5902,0.8664,0.3898,0.8056,0.8412,0.7652,0.8084,0.8913,0.9022,0.5172,0.0737,0.5669,0.9859,0.8382,0.9532,0.768,0.8761
G5,PHO intermediation game,P5,ACC activity constraint shock,13.16,24.53,62.9,81.01,82.01,23.28,34.85,intermediated-gatekeeping equilibrium,Direct claiming improves entry only if PHO/locality equity and population-health functions are explicitly preserved.,125,0.1803,0.2735,0.375,0.58,0.4905,0.346,0.8472,0.5598,0.7461,0.4545,0.6845,0.6256,0.4246,0.0951,0.13,0.3573,0.5537,0.9284,0.7249,0.5362,0.0,0.3163,0.3224
G12,Equity and trust game,P5,ACC activity constraint shock,42.42,49.53,56.97,76.95,64.11,18.04,48.95,benefits plus equity-function equilibrium,"Demand-driven benefits need retained kaupapa Maori, Pacific, rural and locality functions to avoid transactional equity failure.",347,0.0492,0.2327,0.3816,0.5296,0.3281,0.4038,0.8583,0.5196,0.621,0.5463,0.5766,0.6135,0.4786,0.1506,0.4107,0.3761,0.6246,0.9071,0.8084,0.5309,0.0576,0.3089,0.2226
G8,Scope-of-practice supply game,P8,Direct claims and PHO intermediation reform only,38.07,40.52,61.17,81.07,84.44,14.51,45.57,professional-bottleneck equilibrium,"Funding eligibility should follow safe scope and governance, not professional category alone.",799,0.0739,0.4867,0.2666,0.2532,0.3423,0.3764,0.9065,0.5642,0.6929,0.4136,0.6154,0.5642,0.5463,0.3003,0.4695,0.5604,0.0895,0.8542,0.7394,0.6385,0.7521,0.3743,0.5235
G1,Hospital-salience budget game,P8,Direct claims and PHO intermediation reform only,36.65,29.34,63.3,82.29,70.76,17.49,45.23,hospital-rescue equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",665,0.1083,0.4616,0.4332,0.143,0.3956,0.4283,0.9397,0.5264,0.646,0.4357,0.6063,0.7531,0.3567,0.2571,0.2818,0.703,0.1201,0.8893,0.9476,0.7223,0.7418,0.4929,0.3481
G14,Data observability game,P3,Full upstream access architecture,80.68,75.96,88.54,81.32,31.46,17.11,76.9,observable upstream-flow equilibrium,"Upstream access failure becomes fundable only when data links it to ambulance, ED and avoidable admission outcomes.",309,0.8261,0.765,0.73,0.0739,0.9751,0.8586,0.5639,0.8354,0.374,0.8045,0.8656,0.7287,0.8149,0.7734,0.8278,0.6955,0.0,0.6189,0.9114,0.8913,0.8433,0.8474,1.0
G14,Data observability game,P2,National Primary Care Benefits Schedule,61.13,60.59,76.95,75.69,55.69,26.68,59.98,observable upstream-flow equilibrium,"Upstream access failure becomes fundable only when data links it to ambulance, ED and avoidable admission outcomes.",930,0.6596,0.7082,0.7096,0.3301,0.7294,0.4754,0.9023,0.6139,0.4257,0.6531,0.6858,0.615,0.5767,0.6257,0.5722,0.7303,0.1239,0.7139,0.7672,0.7449,0.7784,0.6335,0.6192
G1,Hospital-salience budget game,P0,Current source-informed baseline,40.25,31.54,64.02,78.08,68.85,19.33,45.97,hospital-rescue equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",403,0.183,0.3252,0.2892,0.7101,0.4339,0.4945,0.946,0.4328,0.6996,0.4764,0.6004,0.5921,0.4131,0.2176,0.3421,0.6633,0.0389,0.896,0.7401,0.6379,0.1253,0.3355,0.432
G4,Consumer access pathway game,P6,Ambulance alternatives only,45.95,49.89,58.83,77.84,72.78,18.11,49.35,delay/ED-substitution equilibrium,"Patients move to lower-cost access when price, wait, travel and trust costs are lower than delay or ED substitution.",483,0.2397,0.3389,0.4628,0.5714,0.542,0.8092,0.7992,0.6154,0.757,0.5388,0.5758,0.6094,0.5063,0.2732,0.8652,0.738,0.0742,0.8326,0.8928,0.7412,0.0,0.4096,0.4723
G4,Consumer access pathway game,P6,Ambulance alternatives only,44.9,46.88,65.71,76.52,72.2,18.7,49.76,delay/ED-substitution equilibrium,"Patients move to lower-cost access when price, wait, travel and trust costs are lower than delay or ED substitution.",101,0.2177,0.2734,0.3307,0.6374,0.4857,0.7774,0.8842,0.6833,0.4838,0.3851,0.6421,0.6426,0.3484,0.1705,0.6548,0.7029,0.0062,0.8507,0.8641,0.7906,0.1636,0.5561,0.4373
G12,Equity and trust game,P3,Full upstream access architecture,82.14,80.01,87.77,76.41,32.4,13.11,77.57,benefits plus equity-function equilibrium,"Demand-driven benefits need retained kaupapa Maori, Pacific, rural and locality functions to avoid transactional equity failure.",944,0.8537,0.8096,0.7744,0.0891,0.9407,0.7797,0.517,0.9073,0.3435,0.7917,1.0,0.6827,0.8491,0.8756,0.8977,0.8112,0.1702,0.4567,0.9155,0.9843,0.7837,0.8035,0.9248
G11,KPI salience game,P4,Benefits without adequate controls,71.5,71.65,67.05,66.06,46.52,31.68,61.34,upstream target salience with balancing measures,"Top-tier KPIs shift behaviour only if paired with funding levers, data and balancing measures.",261,0.9269,0.5214,0.7197,0.0,0.6694,0.564,0.8092,0.505,0.6415,0.3753,0.3228,0.9488,0.3177,0.3275,0.4942,0.7295,0.0463,0.7615,0.4788,0.3119,1.0,0.4125,0.1938
G1,Hospital-salience budget game,P5,ACC activity constraint shock,36.46,30.44,64.45,79.78,71.91,18.51,44.83,hospital-rescue equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",811,0.1472,0.3112,0.4125,0.5709,0.3744,0.3305,0.9424,0.4802,0.6308,0.4674,0.6462,0.8055,0.2784,0.2441,0.3516,0.5292,0.6685,0.8619,0.7598,0.6432,0.0607,0.2609,0.1799
G9,Telehealth/local-supply game,P7,Scope-enabled provider supply only,55.34,41.75,63.26,78.54,64.98,24.21,51.61,telehealth-substitution/fragmentation,Telehealth improves simple access but must be integrated and paired with local in-person capacity.,709,0.2635,0.3769,0.8379,0.3418,0.5675,0.5224,0.8663,0.5856,0.555,0.5878,0.6161,0.6415,0.5268,0.2674,0.3128,0.7285,0.1703,0.8522,0.8842,0.6085,0.5029,0.5547,0.8263
G5,PHO intermediation game,P7,Scope-enabled provider supply only,41.74,48.43,64.26,77.33,59.84,25.87,49.43,intermediated-gatekeeping equilibrium,Direct claiming improves entry only if PHO/locality equity and population-health functions are explicitly preserved.,805,0.5865,0.2206,0.8788,0.3884,0.6003,0.4531,0.9317,0.6296,0.5832,0.6711,0.684,0.6909,0.3638,0.2477,0.3724,0.6867,0.0878,0.7859,0.8573,0.5722,0.3998,0.3672,0.7158
G6,ACC/Health NZ cross-funder game,P6,Ambulance alternatives only,33.71,39.75,63.48,69.26,69.58,20.65,43.57,whole-of-Crown flow equilibrium,ACC activity funding can stabilise lower-cost capacity; constraining it in isolation risks spillover to Health NZ and patients.,234,0.0401,0.388,0.2933,0.5869,0.3223,0.8565,0.8509,0.5682,0.4536,0.4224,0.5729,0.6536,0.4928,0.3265,0.7371,0.6685,0.1239,0.8677,0.9252,0.8058,0.0491,0.4937,0.5602
G10,Co-payment calibration game,P5,ACC activity constraint shock,52.61,51.76,63.67,72.83,63.18,11.27,54.29,price-rationing equity failure,Co-payment can moderate discretionary demand but becomes a delayed-care mechanism without protections.,854,0.122,0.3719,0.4865,0.5806,0.4112,0.4855,0.8204,0.4745,0.5833,0.3402,0.5692,0.6365,0.5357,0.1397,0.2713,0.4781,0.5429,0.8516,0.7354,0.6294,0.1868,0.3825,0.3114
G7,Ambulance conveyance game,P4,Benefits without adequate controls,48.8,51.35,58.54,68.6,76.75,23.45,47.17,ED-conveyance default,"Alternative disposition is stable only when payment, clinical governance, data and follow-up reduce organisational risk.",903,1.0,0.6575,0.7781,0.0967,0.5228,0.6783,0.6547,0.4817,0.7058,0.3693,0.3977,0.8695,0.2003,0.3536,0.5853,0.6608,0.0,0.7707,0.3464,0.3984,0.9416,0.3876,0.3686
G5,PHO intermediation game,P0,Current source-informed baseline,15.41,26.72,56.45,79.95,80.73,24.85,34.16,intermediated-gatekeeping equilibrium,Direct claiming improves entry only if PHO/locality equity and population-health functions are explicitly preserved.,751,0.0894,0.429,0.4508,0.5446,0.4705,0.4304,0.9568,0.4768,0.6941,0.3411,0.5286,0.6059,0.4739,0.3368,0.3841,0.7381,0.0694,0.9466,0.8281,0.6503,0.0811,0.3182,0.2854
G1,Hospital-salience budget game,P4,Benefits without adequate controls,66.89,56.76,56.74,54.53,39.73,33.25,53.69,upstream-salience equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",79,0.878,0.5863,0.8753,0.0596,0.648,0.6883,0.7875,0.5365,0.6168,0.1152,0.5276,0.943,0.4172,0.3106,0.6129,0.5436,0.044,0.722,0.5064,0.243,0.9498,0.2874,0.2752
G3,Capitation marginal-supply game,P2,National Primary Care Benefits Schedule,78.47,77.85,75.54,70.17,36.31,11.78,72.03,marginal-expansion equilibrium,"Additional contacts expand only when combined public benefit and co-payment exceed marginal cost, admin cost and risk.",88,0.6974,0.7555,0.6785,0.2967,0.7519,0.6315,0.8819,0.6674,0.3859,0.6542,0.7314,0.5646,0.6,0.5863,0.5929,0.7298,0.0,0.544,0.8156,0.8978,0.7234,0.5782,0.7247
G10,Co-payment calibration game,P8,Direct claims and PHO intermediation reform only,54.93,57.69,61.88,77.51,61.3,11.35,56.7,price-rationing equity failure,Co-payment can moderate discretionary demand but becomes a delayed-care mechanism without protections.,106,0.238,0.3931,0.2853,0.1618,0.2886,0.4304,0.8956,0.5801,0.7262,0.5117,0.4953,0.6469,0.5358,0.3922,0.4294,0.6936,0.2187,0.7623,0.7574,0.7974,0.8964,0.4413,0.4376
G3,Capitation marginal-supply game,P6,Ambulance alternatives only,21.51,21.62,51.22,93.08,77.17,10.25,39.29,marginal-rationing equilibrium,"Additional contacts expand only when combined public benefit and co-payment exceed marginal cost, admin cost and risk.",671,0.0648,0.1379,0.451,0.6158,0.3574,0.7694,0.9162,0.6672,0.5906,0.5067,0.5258,0.7436,0.5794,0.3131,0.7777,0.721,0.2317,0.8375,0.8518,0.848,0.0,0.3936,0.5411
G7,Ambulance conveyance game,P0,Current source-informed baseline,42.91,49.53,61.41,70.79,81.81,15.12,47.01,ED-conveyance default,"Alternative disposition is stable only when payment, clinical governance, data and follow-up reduce organisational risk.",445,0.0323,0.4099,0.3814,0.6829,0.3695,0.3503,1.0,0.4884,0.5459,0.4214,0.6571,0.726,0.4683,0.2615,0.344,0.704,0.0636,0.9504,0.8058,0.5406,0.0865,0.3569,0.337
G9,Telehealth/local-supply game,P5,ACC activity constraint shock,51.64,41.52,63.09,77.57,67.95,25.54,49.66,telehealth-substitution/fragmentation,Telehealth improves simple access but must be integrated and paired with local in-person capacity.,548,0.0898,0.337,0.3924,0.5872,0.4808,0.5042,0.9213,0.5614,0.529,0.4487,0.5582,0.6703,0.4581,0.413,0.2431,0.4897,0.642,0.8062,0.8074,0.6339,0.0211,0.2265,0.0898
G2,Health NZ internal allocation game,P3,Full upstream access architecture,67.16,62.49,66.95,78.73,33.31,22.46,64.25,balanced internal accountability,Management attention shifts upstream when primary and ambulance outcomes have hospital-equivalent salience.,388,0.8138,0.7642,0.7924,0.1445,0.8024,0.7211,0.5619,0.9204,0.4123,0.7907,0.775,0.6668,0.9642,0.8638,0.7331,0.7935,0.0,0.5039,1.0,0.8958,0.9393,0.7715,0.9202
G10,Co-payment calibration game,P0,Current source-informed baseline,56.71,53.6,68.37,72.77,59.45,12.16,57.16,price-rationing equity failure,Co-payment can moderate discretionary demand but becomes a delayed-care mechanism without protections.,13,0.1441,0.3492,0.4346,0.5651,0.2294,0.3909,0.8428,0.515,0.6427,0.5595,0.5612,0.5947,0.3596,0.1825,0.3402,0.8004,0.0,0.7298,0.6609,0.4641,0.1457,0.2906,0.3521
G4,Consumer access pathway game,P5,ACC activity constraint shock,38.16,41.46,62.06,78.69,77.18,20.25,45.52,delay/ED-substitution equilibrium,"Patients move to lower-cost access when price, wait, travel and trust costs are lower than delay or ED substitution.",21,0.0382,0.3342,0.3935,0.5797,0.405,0.402,1.0,0.2862,0.6176,0.5018,0.5497,0.6942,0.4064,0.2576,0.2627,0.4185,0.605,0.9226,0.7245,0.656,0.0542,0.2209,0.211
G12,Equity and trust game,P3,Full upstream access architecture,75.4,77.71,80.42,74.82,38.02,13.92,72.43,benefits plus equity-function equilibrium,"Demand-driven benefits need retained kaupapa Maori, Pacific, rural and locality functions to avoid transactional equity failure.",444,0.7421,0.888,0.8496,0.2245,0.8513,0.8064,0.7087,0.8403,0.327,0.7777,0.8152,0.7918,0.7458,0.8671,0.7605,0.7998,0.0355,0.5535,0.8751,0.7291,0.951,0.7305,0.8919
G2,Health NZ internal allocation game,P8,Direct claims and PHO intermediation reform only,41.19,31.84,57.17,83.48,59.7,27.06,45.64,hospital-operations dominance,Management attention shifts upstream when primary and ambulance outcomes have hospital-equivalent salience.,640,0.2824,0.4943,0.4074,0.2885,0.3432,0.47,0.9048,0.522,0.7129,0.4061,0.6459,0.7298,0.397,0.3068,0.2979,0.7908,0.0963,0.9967,0.8224,0.786,0.7926,0.4895,0.4729
G11,KPI salience game,P0,Current source-informed baseline,44.1,45.59,70.95,78.7,67.01,16.83,51.92,hospital-target dominance,"Top-tier KPIs shift behaviour only if paired with funding levers, data and balancing measures.",798,0.1025,0.2307,0.4099,0.5713,0.3598,0.4558,0.8427,0.4822,0.5307,0.5568,0.6022,0.6167,0.4507,0.1678,0.431,0.7068,0.0,0.7357,0.7922,0.6146,0.0,0.226,0.2549
G14,Data observability game,P2,National Primary Care Benefits Schedule,68.58,64.99,83.11,79.91,42.4,22.45,67.59,observable upstream-flow equilibrium,"Upstream access failure becomes fundable only when data links it to ambulance, ED and avoidable admission outcomes.",186,0.6284,0.7983,0.7254,0.1739,0.6794,0.6413,0.9805,0.8091,0.3853,0.6053,0.7508,0.6227,0.634,0.6002,0.4545,0.5883,0.0336,0.6605,0.8373,0.6638,0.8687,0.5781,0.8162
G8,Scope-of-practice supply game,P7,Scope-enabled provider supply only,64.92,66.32,75.62,78.73,47.17,12.65,66.04,scope-enabled supply equilibrium,"Funding eligibility should follow safe scope and governance, not professional category alone.",774,0.3401,0.3728,0.8692,0.3955,0.5391,0.5615,0.9384,0.6161,0.5552,0.4999,0.6111,0.6548,0.5002,0.2515,0.3807,0.7337,0.0,0.7718,0.8822,0.7418,0.3187,0.4724,0.6167
G9,Telehealth/local-supply game,P6,Ambulance alternatives only,48.43,35.39,56.86,82.67,70.79,21.06,47.62,telehealth-substitution/fragmentation,Telehealth improves simple access but must be integrated and paired with local in-person capacity.,906,0.1156,0.3025,0.23,0.6242,0.4124,0.7801,1.0,0.6707,0.5824,0.5036,0.4817,0.6228,0.4291,0.1652,0.7027,0.6816,0.139,0.9664,0.8907,0.9342,0.0783,0.4788,0.4802
G3,Capitation marginal-supply game,P5,ACC activity constraint shock,28.56,28.28,53.11,85.06,76.18,12.27,41.21,marginal-rationing equilibrium,"Additional contacts expand only when combined public benefit and co-payment exceed marginal cost, admin cost and risk.",144,0.1846,0.3479,0.3468,0.5004,0.4307,0.5095,0.9158,0.3565,0.6653,0.39,0.5946,0.5813,0.4338,0.2912,0.2461,0.4759,0.5771,0.8386,0.7648,0.5084,0.1092,0.3871,0.1798
G10,Co-payment calibration game,P7,Scope-enabled provider supply only,63.17,59.6,70.48,71.56,53.94,14.75,60.6,calibrated co-payment equilibrium,Co-payment can moderate discretionary demand but becomes a delayed-care mechanism without protections.,825,0.3437,0.3167,0.8272,0.315,0.4669,0.4432,0.9554,0.6226,0.6979,0.6855,0.5271,0.6367,0.3665,0.1768,0.3134,0.7195,0.1036,0.8503,0.9605,0.5062,0.5192,0.5053,0.5693
G8,Scope-of-practice supply game,P3,Full upstream access architecture,80.94,77.5,81.13,75.13,39.42,8.16,75.0,scope-enabled supply equilibrium,"Funding eligibility should follow safe scope and governance, not professional category alone.",200,0.926,0.8953,0.8462,0.1529,0.9977,0.8347,0.6221,0.8907,0.3215,0.7931,0.7987,0.6643,0.8497,0.5808,0.7848,0.8088,0.0,0.5435,0.8483,0.9912,0.821,0.6312,0.8336
